algo,iteration,test,p-value
Original,1314,1,0.776814004155482
Original,1314,2,0.520485336564745
Original,1314,3,0.0316543894537855
Original,1314,4,0.7200292874326022
Original,1315,1,0.9059774116720972
Original,1315,2,0.0954191066221453
Original,1315,3,0.1939128300843892
Original,1315,4,0.9735600115539249
Original,1316,1,0.43565478012981973
Original,1316,2,0.5747477279756946
Original,1316,3,0.6587117621598018
Original,1316,4,0.7597456656292924
Original,1317,1,0.3447042220069577
Original,1317,2,0.19490812541378655
Original,1317,3,0.41429821975705466
Original,1317,4,0.35149866266387175
Original,1318,1,0.18587673236587599
Original,1318,2,0.8002768532219726
Original,1318,3,0.05600987057696308
Original,1318,4,0.024499846129631683
Original,1319,1,0.8316350586366162
Original,1319,2,0.44303052179599073
Original,1319,3,0.7953896415210311
Original,1319,4,0.4622973366598455
Original,1320,1,0.3327777660739457
Original,1320,2,0.2574900003737736
Original,1320,3,0.4012167507402637
Original,1320,4,0.7507632485366615
Original,1321,1,0.1781418247316496
Original,1321,2,0.9736039813208655
Original,1321,3,0.055912034655744645
Original,1321,4,0.4883882404476205
Original,1322,1,0.6366016325636009
Original,1322,2,0.03611763211751848
Original,1322,3,0.2783447820767831
Original,1322,4,0.5761443591943103
Original,1323,1,0.776814004155482
Original,1323,2,0.9943467556230855
Original,1323,3,0.7047488682106867
Original,1323,4,0.8690980922413925
Original,1324,1,0.9247190374867695
Original,1324,2,0.854610507849567
Original,1324,3,0.981237598998099
Original,1324,4,0.8100478018909005
Original,1325,1,0.9811535017561899
Original,1325,2,0.6212150225853633
Original,1325,3,0.4218776521006896
Original,1325,4,0.2511807181916388
Original,1326,1,0.5390882817195949
Original,1326,2,0.534673402687049
Original,1326,3,0.3845010116589934
Original,1326,4,0.6647352476931385
Original,1327,1,0.05878172135535891
Original,1327,2,0.5629954297024093
Original,1327,3,0.9099447507736613
Original,1327,4,0.25099845283956496
Original,1328,1,0.3820949220121075
Original,1328,2,0.2611716837350766
Original,1328,3,0.6095385471605359
Original,1328,4,0.8938612182703545
Original,1329,1,0.962317517108808
Original,1329,2,0.06990873525808908
Original,1329,3,0.2772039718028596
Original,1329,4,0.9936103056942934
Original,1330,1,0.277192465099541
Original,1330,2,0.27050433236203547
Original,1330,3,0.4554402826664076
Original,1330,4,0.3914404564063771
Original,1331,1,0.24706152509165813
Original,1331,2,0.5039413974070147
Original,1331,3,0.6142825038353082
Original,1331,4,0.42324312524765073
Original,1332,1,0.30973439009669346
Original,1332,2,0.5841184824681133
Original,1332,3,0.05420960008757715
Original,1332,4,0.07397088915662547
Original,1333,1,0.8132559119864273
Original,1333,2,0.4874338884194548
Original,1333,3,0.8681413154082964
Original,1333,4,0.7583528485419025
Original,1334,1,0.1781418247316496
Original,1334,2,0.9512567665978408
Original,1334,3,0.5249277690599986
Original,1334,4,0.7727248226160418
Original,1335,1,0.9247190374867695
Original,1335,2,0.3177377572013249
Original,1335,3,0.6033449504505264
Original,1335,4,0.29332757182165137
Original,1336,1,0.9247190374867695
Original,1336,2,0.9913415930498268
Original,1336,3,0.018157707541850296
Original,1336,4,0.7689163415097053
Original,1337,1,0.6366016325636009
Original,1337,2,0.3906711493182654
Original,1337,3,0.39361322231888773
Original,1337,4,0.4172649309364157
Original,1338,1,0.14302671527199878
Original,1338,2,0.2377767004945593
Original,1338,3,0.5223545228518996
Original,1338,4,0.38516146127125417
Original,1339,1,0.5869067909030202
Original,1339,2,0.12640873574926706
Original,1339,3,0.3194034732967918
Original,1339,4,0.8259657323021722
Original,1340,1,0.46398171640090335
Original,1340,2,0.4945022738761014
Original,1340,3,0.01673795726898148
Original,1340,4,0.16222196470774097
Original,1341,1,0.13668890036849218
Original,1341,2,0.0038949703574433087
Original,1341,3,0.047435784740327926
Original,1341,4,0.0869204286268961
Original,1342,1,0.3693638418253291
Original,1342,2,0.8962421749276128
Original,1342,3,0.8575570878562495
Original,1342,4,0.220588651664693
Original,1343,1,0.17064906649166725
Original,1343,2,0.5015802956540713
Original,1343,3,0.9048037607137545
Original,1343,4,0.7088398761472601
Original,1344,1,0.776814004155482
Original,1344,2,0.24841612309903535
Original,1344,3,0.7047488682106867
Original,1344,4,0.7903694387036811
Original,1345,1,0.8501067391385259
Original,1345,2,0.7967663629626217
Original,1345,3,0.18573427404231235
Original,1345,4,0.8320663796768263
Original,1346,1,0.7587702000057319
Original,1346,2,0.5841184824681133
Original,1346,3,0.026304640308384884
Original,1346,4,0.7781115583619969
Original,1347,1,0.3820949220121075
Original,1347,2,0.6303664891184901
Original,1347,3,0.7476573383602906
Original,1347,4,0.4386077985917739
Original,1348,1,0.4218738791144257
Original,1348,2,0.5957843530117506
Original,1348,3,0.4686041938313945
Original,1348,4,0.7057154197554075
Original,1349,1,0.8501067391385259
Original,1349,2,0.9492268482806244
Original,1349,3,0.46372211455875895
Original,1349,4,0.6718263090784875
Original,1350,1,0.015973366648162093
Original,1350,2,0.6050725612494215
Original,1350,3,0.6179371335739055
Original,1350,4,0.1756310843246898
Original,1351,1,0.47852097654419784
Original,1351,2,0.9581709324683972
Original,1351,3,0.3297913154181301
Original,1351,4,0.08919742499842175
Original,1352,1,0.570750388058174
Original,1352,2,0.9962497250995259
Original,1352,3,0.16223226172650268
Original,1352,4,0.34293307123731753
Original,1353,1,0.8316350586366162
Original,1353,2,0.47568058933138463
Original,1353,3,0.6531651073637466
Original,1353,4,0.6281487139020305
Original,1354,1,0.9811535017561899
Original,1354,2,0.0751318977006904
Original,1354,3,0.08045030851141864
Original,1354,4,0.7471206916527766
Original,1355,1,0.7054569861112734
Original,1355,2,0.520485336564745
Original,1355,3,0.3941450571390388
Original,1355,4,0.2409104548052214
Original,1356,1,0.08462430946084148
Original,1356,2,0.3884416333387099
Original,1356,3,0.9531340722797548
Original,1356,4,0.24594331685600143
Original,1357,1,0.3950915849041502
Original,1357,2,0.8487541449187738
Original,1357,3,0.007941160763297582
Original,1357,4,0.6084405640457617
Original,1358,1,0.43565478012981973
Original,1358,2,0.3239091130453052
Original,1358,3,0.25982233205152994
Original,1358,4,0.025198819012838762
Original,1359,1,0.13668890036849218
Original,1359,2,0.328054244239291
Original,1359,3,0.6897657436844529
Original,1359,4,0.30507828453496255
Original,1360,1,0.9247190374867695
Original,1360,2,0.1394532932122654
Original,1360,3,0.7588501785890596
Original,1360,4,0.7177811789188149
Original,1361,1,0.49330567679929904
Original,1361,2,0.8156510391874732
Original,1361,3,0.3790524026838087
Original,1361,4,0.01287839633637097
Original,1362,1,0.8316350586366162
Original,1362,2,0.1406854769948636
Original,1362,3,0.5232439452277233
Original,1362,4,0.7335059768789882
Original,1363,1,0.7587702000057319
Original,1363,2,0.10304738955397696
Original,1363,3,0.36995187651129036
Original,1363,4,0.44835720293499426
Original,1364,1,0.0689184442895021
Original,1364,2,0.8350490902656722
Original,1364,3,0.42639530231405337
Original,1364,4,0.35398090066270427
Original,1365,1,0.04219831662031957
Original,1365,2,0.04539402527637111
Original,1365,3,0.8143172131517189
Original,1365,4,0.05356497332998502
Original,1366,1,0.6198391186854189
Original,1366,2,0.9736039813208655
Original,1366,3,0.7386534359836314
Original,1366,4,0.7481118569117218
Original,1367,1,0.17064906649166725
Original,1367,2,0.6507329560225478
Original,1367,3,0.8327231964008062
Original,1367,4,0.866745896436868
Original,1368,1,0.3327777660739457
Original,1368,2,0.8502318220998274
Original,1368,3,0.9711463893839904
Original,1368,4,0.8700654477481647
Original,1369,1,0.7949790371604146
Original,1369,2,0.8287247995050193
Original,1369,3,0.026326605822879375
Original,1369,4,0.34317190842051837
Original,1370,1,0.3447042220069577
Original,1370,2,0.614315558671037
Original,1370,3,0.3623712638872315
Original,1370,4,0.5640894472985716
Original,1371,1,0.277192465099541
Original,1371,2,0.5015802956540713
Original,1371,3,0.38730811417013045
Original,1371,4,0.896509960150031
Original,1372,1,0.14302671527199878
Original,1372,2,0.7712655761041723
Original,1372,3,0.43652723790806397
Original,1372,4,0.638173481273816
Original,1373,1,0.9435025420623953
Original,1373,2,0.7731396981899096
Original,1373,3,0.9435497149563613
Original,1373,4,0.29122438248662164
Original,1374,1,0.4083519693259383
Original,1374,2,0.9998118946599875
Original,1374,3,0.36502785012161354
Original,1374,4,0.9059792976160415
Original,1375,1,0.6879878128600834
Original,1375,2,0.07211052037886673
Original,1375,3,0.654919813719805
Original,1375,4,0.8056552047987984
Original,1376,1,0.6198391186854189
Original,1376,2,0.10703151116382352
Original,1376,3,0.6514454690448344
Original,1376,4,0.7683913018596429
Original,1377,1,0.9811535017561899
Original,1377,2,0.4569685099898997
Original,1377,3,0.11348234591034709
Original,1377,4,0.8606374134790222
Original,1378,1,0.6198391186854189
Original,1378,2,0.31569318338547014
Original,1378,3,0.5888965415744911
Original,1378,4,0.15703880530973668
Original,1379,1,0.4218738791144257
Original,1379,2,0.8427530586034284
Original,1379,3,0.5131908772161674
Original,1379,4,0.4411259604036767
Original,1380,1,0.12466580126286901
Original,1380,2,0.5039413974070147
Original,1380,3,0.3925919986925491
Original,1380,4,0.625673737054856
Original,1381,1,0.8872880030303522
Original,1381,2,0.6816865493303869
Original,1381,3,0.7589501557263875
Original,1381,4,0.41365972153956165
Original,1382,1,0.723082825198341
Original,1382,2,0.8156510391874732
Original,1382,3,0.6042997501366811
Original,1382,4,0.9517352776129627
Original,1383,1,0.3327777660739457
Original,1383,2,0.5653488986339056
Original,1383,3,0.42909866131773844
Original,1383,4,0.3122966867021968
Original,1384,1,0.7408568142938687
Original,1384,2,0.21403214294215142
Original,1384,3,0.32048399724165755
Original,1384,4,0.9377135627907994
Original,1385,1,0.25683925795785667
Original,1385,2,0.10206921050219495
Original,1385,3,0.34032721419588946
Original,1385,4,0.8449131549574479
Original,1386,1,0.9811535017561899
Original,1386,2,0.8645098191177465
Original,1386,3,0.4639776595197948
Original,1386,4,0.3162305553918439
Original,1387,1,0.5869067909030202
Original,1387,2,0.5512096942492263
Original,1387,3,0.19264535177766848
Original,1387,4,0.7770250474733694
Original,1388,1,0.29861767444881016
Original,1388,2,0.17693301650442772
Original,1388,3,0.7135015011671175
Original,1388,4,0.6683989855925784
Original,1389,1,0.5235940826586801
Original,1389,2,0.303560608706445
Original,1389,3,0.36677973953913023
Original,1389,4,0.2412962951513097
Original,1390,1,0.1938571607281974
Original,1390,2,0.522850083808009
Original,1390,3,0.9782095458445468
Original,1390,4,0.6276785563346678
Original,1391,1,0.08897301170181342
Original,1391,2,0.05905999107623101
Original,1391,3,0.08216830075364429
Original,1391,4,0.12624968802386966
Original,1392,1,0.8132559119864273
Original,1392,2,0.9115811071958716
Original,1392,3,0.061919292047067226
Original,1392,4,0.5783124682431608
Original,1393,1,0.7054569861112734
Original,1393,2,0.23429140498854412
Original,1393,3,0.3105291261440474
Original,1393,4,0.8874532821002411
Original,1394,1,0.6535522671496024
Original,1394,2,0.4246058423011217
Original,1394,3,0.22920234066640943
Original,1394,4,0.6163600469373547
Original,1395,1,0.30973439009669346
Original,1395,2,0.5747477279756946
Original,1395,3,0.5947503671214344
Original,1395,4,0.9738153083722959
Original,1396,1,0.25683925795785667
Original,1396,2,0.7750058780689144
Original,1396,3,0.3997127224657182
Original,1396,4,0.04277937959348158
Original,1397,1,0.3693638418253291
Original,1397,2,0.3951433493920536
Original,1397,3,0.8390489080513045
Original,1397,4,0.721319975322501
Original,1398,1,0.029758067435199195
Original,1398,2,0.5677009464100469
Original,1398,3,0.44428632590383527
Original,1398,4,0.013071439956142896
Original,1399,1,0.17064906649166725
Original,1399,2,0.6280839839194925
Original,1399,3,0.7241003773831542
Original,1399,4,0.4746484030623347
Original,1400,1,0.08897301170181342
Original,1400,2,0.6685392532731047
Original,1400,3,0.4022097527210115
Original,1400,4,0.5867765343722284
Original,1401,1,0.8686610629910667
Original,1401,2,0.924318614836613
Original,1401,3,0.8498530507602524
Original,1401,4,0.7215728587442888
Original,1402,1,0.6198391186854189
Original,1402,2,0.2723926480590777
Original,1402,3,0.5528488748646758
Original,1402,4,0.7318179987111135
Original,1403,1,0.5083315735521454
Original,1403,2,0.00515956414194729
Original,1403,3,0.6068569763835004
Original,1403,4,0.5320609483813539
Original,1404,1,0.09349998770795126
Original,1404,2,0.6212150225853633
Original,1404,3,0.3766999325326027
Original,1404,4,0.1187287770679087
Original,1405,1,0.14302671527199878
Original,1405,2,0.1298742856157988
Original,1405,3,0.08484063123374094
Original,1405,4,0.49893864831907575
Original,1406,1,0.43565478012981973
Original,1406,2,0.4803773253791292
Original,1406,3,0.5499747504771672
Original,1406,4,0.41602922992182456
Original,1407,1,0.5548089131514959
Original,1407,2,0.6439809737212857
Original,1407,3,0.5208954084498252
Original,1407,4,0.4744018713722944
Original,1408,1,0.5390882817195949
Original,1408,2,0.9252400595729041
Original,1408,3,0.41085785424298965
Original,1408,4,0.5163258148873362
Original,1409,1,0.6198391186854189
Original,1409,2,0.009500748747946743
Original,1409,3,0.7972152966952615
Original,1409,4,0.19776738276238667
Original,1410,1,0.277192465099541
Original,1410,2,0.934009305072152
Original,1410,3,0.1971237552378182
Original,1410,4,0.8369249304975338
Original,1411,1,0.6535522671496024
Original,1411,2,0.7094845366505976
Original,1411,3,0.756953193350616
Original,1411,4,0.7597456656292924
Original,1412,1,0.8501067391385259
Original,1412,2,0.9052167624502048
Original,1412,3,0.6876758639276326
Original,1412,4,0.4369212132629906
Original,1413,1,0.3327777660739457
Original,1413,2,0.81897224168752
Original,1413,3,0.9723133067824892
Original,1413,4,0.22818901882575482
Original,1414,1,0.6366016325636009
Original,1414,2,0.9372950105136493
Original,1414,3,0.9414025954433293
Original,1414,4,0.5704658836315477
Original,1415,1,0.8132559119864273
Original,1415,2,0.9052167624502048
Original,1415,3,0.3697117192448959
Original,1415,4,0.689337319505323
Original,1416,1,0.1781418247316496
Original,1416,2,0.5934558482662278
Original,1416,3,0.24784462420701198
Original,1416,4,0.42326428563468743
Original,1417,1,0.03986144622478217
Original,1417,2,0.37516075695739837
Original,1417,3,0.38037649488732295
Original,1417,4,0.46421241481078745
Original,1418,1,0.43565478012981973
Original,1418,2,0.2648828385331555
Original,1418,3,0.008550317492711457
Original,1418,4,0.12231461750333755
Original,1419,1,0.3820949220121075
Original,1419,2,0.9146471398750955
Original,1419,3,0.41662846065763065
Original,1419,4,0.27499324328720615
Original,1420,1,0.46398171640090335
Original,1420,2,0.14317321051253207
Original,1420,3,0.7360579101277914
Original,1420,4,0.38881730328192476
Original,1421,1,0.5235940826586801
Original,1421,2,0.07360886992761304
Original,1421,3,0.6671669760084781
Original,1421,4,0.2296535738030764
Original,1422,1,0.8132559119864273
Original,1422,2,0.6903440995117505
Original,1422,3,0.8127430919525225
Original,1422,4,0.9478656035284789
Original,1423,1,0.9247190374867695
Original,1423,2,0.9856394470387523
Original,1423,3,0.4355921150640075
Original,1423,4,0.23906423745619382
Original,1424,1,0.7587702000057319
Original,1424,2,0.49922001999992677
Original,1424,3,0.49259737333761094
Original,1424,4,0.15863999734271378
Original,1425,1,0.8132559119864273
Original,1425,2,0.5299444917437595
Original,1425,3,0.29892042995094903
Original,1425,4,0.6155631688570442
Original,1426,1,0.6535522671496024
Original,1426,2,0.5653488986339056
Original,1426,3,0.1311657181590618
Original,1426,4,0.4737218390813084
Original,1427,1,0.6706835715634084
Original,1427,2,0.8939102017138488
Original,1427,3,0.3580034979232163
Original,1427,4,0.670016364506679
Original,1428,1,0.24706152509165813
Original,1428,2,0.9364852519807085
Original,1428,3,0.06648754608648659
Original,1428,4,0.9034096801421407
Original,1429,1,0.21930264967931895
Original,1429,2,0.05417325406914287
Original,1429,3,0.3788439605449029
Original,1429,4,0.05443338149751207
Original,1430,1,0.4083519693259383
Original,1430,2,0.8531600097329113
Original,1430,3,0.9499256579358057
Original,1430,4,0.9617639008230703
Original,1431,1,0.8872880030303522
Original,1431,2,0.6050725612494215
Original,1431,3,0.9813427211382233
Original,1431,4,0.8322037326751326
Original,1432,1,1.0
Original,1432,2,0.5864561610288636
Original,1432,3,0.35689987420152325
Original,1432,4,0.8048882493419934
Original,1433,1,0.1781418247316496
Original,1433,2,0.21239484898558247
Original,1433,3,0.21835879990004342
Original,1433,4,0.016515599580955807
Original,1434,1,0.21056719782505498
Original,1434,2,0.9062991497013941
Original,1434,3,0.20018720458583025
Original,1434,4,0.6472702783099729
Original,1435,1,0.5548089131514959
Original,1435,2,0.4063975875408278
Original,1435,3,0.8164451188678588
Original,1435,4,0.9497385415407198
Original,1436,1,0.23754751779044125
Original,1436,2,0.01775813694410104
Original,1436,3,0.4042221218085478
Original,1436,4,0.12367015930228495
Original,1437,1,0.35689987420152325
Original,1437,2,0.4616340429849695
Original,1437,3,0.954324125671711
Original,1437,4,0.8848962267999655
Original,1438,1,0.028026267396619103
Original,1438,2,0.19958175502646044
Original,1438,3,0.4272259589581045
Original,1438,4,0.5919744051704492
Original,1439,1,0.8316350586366162
Original,1439,2,0.22912135176044401
Original,1439,3,0.21075892354372155
Original,1439,4,0.5458077017690199
Original,1440,1,0.47852097654419784
Original,1440,2,0.8139773450278069
Original,1440,3,0.5828033774403762
Original,1440,4,0.870038016294797
Original,1441,1,0.08462430946084148
Original,1441,2,0.4803773253791292
Original,1441,3,0.0009770423531368518
Original,1441,4,0.004270681675286431
Original,1442,1,0.8686610629910667
Original,1442,2,0.769383553504227
Original,1442,3,0.22816882135076283
Original,1442,4,0.05724246936270092
Original,1443,1,0.2020863098880193
Original,1443,2,0.20753041733755928
Original,1443,3,0.47569217863175073
Original,1443,4,0.2642742301852269
Original,1444,1,0.21930264967931895
Original,1444,2,0.42231722176824626
Original,1444,3,0.7010929534411858
Original,1444,4,0.43175153128572885
Original,1445,1,0.6879878128600834
Original,1445,2,0.09358167642847098
Original,1445,3,0.08496146147808885
Original,1445,4,0.6587295006972185
Original,1446,1,0.5869067909030202
Original,1446,2,0.4803773253791292
Original,1446,3,0.9595371795708185
Original,1446,4,0.007208180074027348
Original,1447,1,0.962317517108808
Original,1447,2,0.5629954297024093
Original,1447,3,0.18588536460660865
Original,1447,4,0.9248632252519347
Original,1448,1,0.3447042220069577
Original,1448,2,0.907372841777118
Original,1448,3,0.86035109333008
Original,1448,4,0.5332972608066577
Original,1449,1,0.149587634123849
Original,1449,2,0.2611716837350766
Original,1449,3,0.44901916332388686
Original,1449,4,0.45653219026891334
Original,1450,1,0.01816301834787643
Original,1450,2,0.7481725091105025
Original,1450,3,0.384429718050814
Original,1450,4,0.1866002823529443
Original,1451,1,0.8501067391385259
Original,1451,2,0.5252149142167285
Original,1451,3,0.14946646697293642
Original,1451,4,0.5664831418173981
Original,1452,1,0.7408568142938687
Original,1452,2,0.15475605261602823
Original,1452,3,0.33212593637272103
Original,1452,4,0.11992567495882911
Original,1453,1,0.6535522671496024
Original,1453,2,0.29956883042756244
Original,1453,3,0.6862288816067552
Original,1453,4,0.46439841563747375
Original,1454,1,0.7054569861112734
Original,1454,2,0.5629954297024093
Original,1454,3,0.24636381398176838
Original,1454,4,0.36179510882489047
Original,1455,1,0.723082825198341
Original,1455,2,0.872640675894893
Original,1455,3,0.9823361572697004
Original,1455,4,0.1786835983233325
Original,1456,1,0.776814004155482
Original,1456,2,0.4968606522131815
Original,1456,3,0.6886832662063803
Original,1456,4,0.7728719164562404
Original,1457,1,0.6198391186854189
Original,1457,2,0.3620545361454937
Original,1457,3,0.5528488748646758
Original,1457,4,0.65539372407542
Original,1458,1,0.9435025420623953
Original,1458,2,0.7914375783311185
Original,1458,3,0.687943942019622
Original,1458,4,0.8469281415651047
Original,1459,1,0.35689987420152325
Original,1459,2,0.9901369021593832
Original,1459,3,0.4996024706024136
Original,1459,4,0.9929179951756271
Original,1460,1,0.2020863098880193
Original,1460,2,0.8106038898730183
Original,1460,3,0.0581380722504674
Original,1460,4,0.04621485061307424
Original,1461,1,0.12466580126286901
Original,1461,2,0.438406090150968
Original,1461,3,0.9401208333639185
Original,1461,4,0.5787003277701186
Original,1462,1,0.9059774116720972
Original,1462,2,0.7382334944733884
Original,1462,3,0.7766872868052135
Original,1462,4,0.02003126953517537
Original,1463,1,0.7408568142938687
Original,1463,2,0.539400979365729
Original,1463,3,0.7758206864013635
Original,1463,4,0.6809598011723341
Original,1464,1,0.776814004155482
Original,1464,2,0.313654958196054
Original,1464,3,0.45025601421929307
Original,1464,4,0.02312827941079517
Original,1465,1,0.7054569861112734
Original,1465,2,0.44071687041684376
Original,1465,3,0.18642980428615297
Original,1465,4,0.5646299917173825
Original,1466,1,0.43565478012981973
Original,1466,2,0.9224510311670475
Original,1466,3,0.8260257958544771
Original,1466,4,0.9867598119428824
Original,1467,1,0.4083519693259383
Original,1467,2,0.3116231264504993
Original,1467,3,0.05984584000544013
Original,1467,4,0.4891971151829879
Original,1468,1,0.09820991683978503
Original,1468,2,0.14696342443580518
Original,1468,3,0.8432550219324784
Original,1468,4,0.018235660513218406
Original,1469,1,0.017037349024125726
Original,1469,2,0.5747477279756946
Original,1469,3,0.41940871889686937
Original,1469,4,0.07820897000019779
Original,1470,1,0.9811535017561899
Original,1470,2,0.09728418551783469
Original,1470,3,0.8872827878779614
Original,1470,4,0.478072916480888
Original,1471,1,0.9059774116720972
Original,1471,2,0.8854671785553273
Original,1471,3,0.27711868573406184
Original,1471,4,0.8686133655010371
Original,1472,1,0.5390882817195949
Original,1472,2,0.007083154021543453
Original,1472,3,0.35920499076704965
Original,1472,4,0.2826495448191267
Original,1473,1,0.6198391186854189
Original,1473,2,0.6349203045185445
Original,1473,3,0.13744334952639808
Original,1473,4,0.9936030250429011
Original,1474,1,0.21930264967931895
Original,1474,2,0.8487541449187738
Original,1474,3,0.7451908421054652
Original,1474,4,0.695366721527964
Original,1475,1,0.28777057773560444
Original,1475,2,0.34487344191420355
Original,1475,3,0.42955585638729493
Original,1475,4,0.6363818332053819
Original,1476,1,0.05273704091911837
Original,1476,2,0.47802814013977113
Original,1476,3,0.3802538660204876
Original,1476,4,0.19736213081023896
Original,1477,1,0.6535522671496024
Original,1477,2,0.02202321190222898
Original,1477,3,0.5691239842512765
Original,1477,4,0.5140314928549048
Original,1478,1,0.7587702000057319
Original,1478,2,0.6924944410383884
Original,1478,3,0.29809378022401367
Original,1478,4,0.8003979595272614
Original,1479,1,0.23754751779044125
Original,1479,2,0.5157564237474451
Original,1479,3,0.8630146888329125
Original,1479,4,0.3268166490796872
Original,1480,1,0.9059774116720972
Original,1480,2,0.6751363130024841
Original,1480,3,0.5706376878577601
Original,1480,4,0.6860772827971777
Original,1481,1,0.30973439009669346
Original,1481,2,0.872640675894893
Original,1481,3,0.42844651309102816
Original,1481,4,0.48849666209081677
Original,1482,1,0.4083519693259383
Original,1482,2,0.4803773253791292
Original,1482,3,0.14728119250602928
Original,1482,4,0.9856543033031384
Original,1483,1,0.26688242103941223
Original,1483,2,0.1697834197277899
Original,1483,3,0.38999260996462226
Original,1483,4,0.3297868554037152
Original,1484,1,0.8686610629910667
Original,1484,2,0.253838004543753
Original,1484,3,0.24719161958139718
Original,1484,4,0.9381550888593064
Original,1485,1,0.8501067391385259
Original,1485,2,0.6816865493303869
Original,1485,3,0.21071867414528478
Original,1485,4,0.3341895521836401
Original,1486,1,0.32112107076236374
Original,1486,2,0.20753041733755928
Original,1486,3,0.350797574215886
Original,1486,4,0.7145689669785622
Original,1487,1,0.9059774116720972
Original,1487,2,0.8122949537378237
Original,1487,3,0.8499773045936345
Original,1487,4,0.5526941822466158
Original,1488,1,0.47852097654419784
Original,1488,2,0.6816865493303869
Original,1488,3,0.19179875024485188
Original,1488,4,0.8174199712612701
Original,1489,1,0.08462430946084148
Original,1489,2,0.9795474343696106
Original,1489,3,0.07433109065725092
Original,1489,4,0.8766780161682992
Original,1490,1,1.0
Original,1490,2,0.558284562713434
Original,1490,3,0.776814004155482
Original,1490,4,0.8749734964336923
Original,1491,1,0.6535522671496024
Original,1491,2,0.07211052037886673
Original,1491,3,0.8854055991332374
Original,1491,4,0.15033763173471995
Original,1492,1,0.44969179796889097
Original,1492,2,0.44998795289613214
Original,1492,3,0.1685183224574888
Original,1492,4,0.36837912899517755
Original,1493,1,0.6879878128600834
Original,1493,2,0.6484865927648613
Original,1493,3,0.8701576156309594
Original,1493,4,0.5888520383938163
Original,1494,1,0.3820949220121075
Original,1494,2,0.5323090722430441
Original,1494,3,0.41343648817540446
Original,1494,4,0.658308889663153
Original,1495,1,0.962317517108808
Original,1495,2,0.1887884229595689
Original,1495,3,0.1938660670220682
Original,1495,4,0.6833916618280604
Original,1496,1,0.3327777660739457
Original,1496,2,0.3322236424574731
Original,1496,3,0.5631951668130076
Original,1496,4,0.5083795455023863
Original,1497,1,0.6198391186854189
Original,1497,2,0.730154459731728
Original,1497,3,0.2656158581034002
Original,1497,4,0.46509480734027564
Original,1498,1,0.8686610629910667
Original,1498,2,0.7052733626347045
Original,1498,3,0.32127677333769733
Original,1498,4,0.22339911103023502
Original,1499,1,0.8316350586366162
Original,1499,2,0.3620545361454937
Original,1499,3,0.2566123518875919
Original,1499,4,0.7113852186849295
Original,1500,1,0.3447042220069577
Original,1500,2,0.8867002078559035
Original,1500,3,0.6272557794095324
Original,1500,4,0.27341493875356104
Original,1501,1,0.776814004155482
Original,1501,2,0.07746323911156078
Original,1501,3,0.8323736544795906
Original,1501,4,0.8586157104144229
Original,1502,1,0.8316350586366162
Original,1502,2,0.8020193944329778
Original,1502,3,0.6875930109017175
Original,1502,4,0.6665603429234628
Original,1503,1,0.6706835715634084
Original,1503,2,0.46864853759760405
Original,1503,3,0.27623729925933993
Original,1503,4,0.4163293864848222
Original,1504,1,0.3327777660739457
Original,1504,2,0.3620545361454937
Original,1504,3,0.9723133067824977
Original,1504,4,0.5829423182513598
Original,1505,1,0.43565478012981973
Original,1505,2,0.8672564341409096
Original,1505,3,0.9565941985220352
Original,1505,4,0.9076845696043869
Original,1506,1,0.9811535017561899
Original,1506,2,0.06098267012134177
Original,1506,3,0.5869112991300354
Original,1506,4,0.5247977642431025
Original,1507,1,0.9435025420623953
Original,1507,2,0.06229246024426075
Original,1507,3,0.30970579721572955
Original,1507,4,0.9436960701377731
Original,1508,1,0.7054569861112734
Original,1508,2,0.3862165931359384
Original,1508,3,0.6719077897958183
Original,1508,4,0.504990455493687
Original,1509,1,0.9059774116720972
Original,1509,2,0.26862323867727683
Original,1509,3,0.06894304928889118
Original,1509,4,0.21249963919956186
Original,1510,1,0.6032718849809419
Original,1510,2,0.5015802956540713
Original,1510,3,0.8711677014807937
Original,1510,4,0.24445753582365262
Original,1511,1,0.7949790371604146
Original,1511,2,0.6838592283685684
Original,1511,3,0.04981994262187562
Original,1511,4,0.6494598024768947
Original,1512,1,0.04991511416691819
Original,1512,2,0.7382334944733884
Original,1512,3,0.44834652167549194
Original,1512,4,0.33366242285548176
Original,1513,1,0.47852097654419784
Original,1513,2,0.4041385797764689
Original,1513,3,0.89196821750657
Original,1513,4,0.8004170651571828
Original,1514,1,0.277192465099541
Original,1514,2,0.45463921508889105
Original,1514,3,0.9323971439219165
Original,1514,4,0.9548577953187201
Original,1515,1,0.26688242103941223
Original,1515,2,0.730154459731728
Original,1515,3,0.19690767462716363
Original,1515,4,0.784442490019979
Original,1516,1,0.09349998770795126
Original,1516,2,0.2466238900376219
Original,1516,3,0.3640762949845427
Original,1516,4,0.4164132147777152
Original,1517,1,0.14302671527199878
Original,1517,2,0.6280839839194925
Original,1517,3,0.885900582442704
Original,1517,4,0.33018245029398585
Original,1518,1,0.6535522671496024
Original,1518,2,0.5370373995796408
Original,1518,3,0.945394904767862
Original,1518,4,0.8408348877178892
Original,1519,1,0.9059774116720972
Original,1519,2,0.34913586343387043
Original,1519,3,0.9621861157673407
Original,1519,4,0.2119530409909606
Original,1520,1,0.03986144622478217
Original,1520,2,0.8804450210340571
Original,1520,3,0.010606307798541994
