algo,iteration,test,p-value
Original,347,2,0.9581709324683972
Original,347,3,0.009932504869092267
Original,347,4,0.9736390991189843
Original,348,1,0.22829528710911837
Original,348,2,0.8319047788851962
Original,348,3,0.7359161357481785
Original,348,4,0.4561773434783485
Original,349,1,0.9435025420623953
Original,349,2,0.9673264871741056
Original,349,3,0.7230381886553058
Original,349,4,0.9389778743588336
Original,350,1,0.8686610629910667
Original,350,2,0.5700514895141534
Original,350,3,0.924975299136394
Original,350,4,0.05790145885495785
Original,351,1,0.002308775045571691
Original,351,2,0.8879242549867477
Original,351,3,0.3484007276471266
Original,351,4,0.027867222558978364
Original,352,1,0.6032718849809419
Original,352,2,0.8071958464326228
Original,352,3,0.959773682452906
Original,352,4,0.6440683156306701
Original,353,1,0.07644296339707819
Original,353,2,0.39738590263387485
Original,353,3,0.7484459622459583
Original,353,4,0.20298799782005794
Original,354,1,0.26688242103941223
Original,354,2,0.3884416333387099
Original,354,3,0.21380952879799187
Original,354,4,0.7081884154040737
Original,355,1,0.5390882817195949
Original,355,2,0.3598880620356065
Original,355,3,0.9024428725782946
Original,355,4,0.8591789961659221
Original,356,1,0.5235940826586801
Original,356,2,0.7178311500805354
Original,356,3,0.6915114076584497
Original,356,4,0.69288995952587
Original,357,1,0.13668890036849218
Original,357,2,0.3664030598955407
Original,357,3,0.4067699404304922
Original,357,4,0.19546423809641414
Original,358,1,0.5083315735521454
Original,358,2,0.40866053993554946
Original,358,3,0.6068569763835004
Original,358,4,0.6124194120380599
Original,359,1,0.8316350586366162
Original,359,2,0.3116231264504993
Original,359,3,0.8682400636936366
Original,359,4,0.45920207044099803
Original,360,1,0.10819724752370152
Original,360,2,0.27810061326953717
Original,360,3,0.1683663950707859
Original,360,4,0.0751093424921484
Original,361,1,0.13057001811573626
Original,361,2,0.3862165931359384
Original,361,3,0.8845864039417602
Original,361,4,0.2636887263296687
Original,362,1,0.29861767444881016
Original,362,2,0.7157541176849028
Original,362,3,0.1595114612230458
Original,362,4,0.6439041032699722
Original,363,1,0.6198391186854189
Original,363,2,0.6881880717714557
Original,363,3,0.1075483613912252
Original,363,4,0.7182091157005144
Original,364,1,0.962317517108808
Original,364,2,0.14192544487875253
Original,364,3,0.5236111177878094
Original,364,4,0.6485453553175111
Original,365,1,0.5235940826586801
Original,365,2,0.7094845366505976
Original,365,3,0.0646766447749287
Original,365,4,0.37022611305994074
Original,366,1,0.0193532867024741
Original,366,2,0.6484865927648613
Original,366,3,0.30117216529938107
Original,366,4,0.19040642677826605
Original,367,1,0.14302671527199878
Original,367,2,0.8765835952709685
Original,367,3,0.24622110288836907
Original,367,4,0.02982245110179332
Original,368,1,0.1781418247316496
Original,368,2,0.825509284907498
Original,368,3,0.21125736798303985
Original,368,4,0.09938967300307384
Original,369,1,0.5083315735521454
Original,369,2,0.9763561577900696
Original,369,3,0.2748849765095216
Original,369,4,0.8815731602746958
Original,370,1,0.7949790371604146
Original,370,2,0.024927073748884615
Original,370,3,0.22859902239371016
Original,370,4,0.1902710111371048
Original,371,1,0.8501067391385259
Original,371,2,0.8106038898730183
Original,371,3,0.5704618958395983
Original,371,4,0.017392521479243958
Original,372,1,0.46398171640090335
Original,372,2,0.9788706118046911
Original,372,3,0.8922855938805975
Original,372,4,0.4758978347044275
Original,373,1,0.723082825198341
Original,373,2,0.9954766478853926
Original,373,3,0.538101734014452
Original,373,4,0.7297754364866695
Original,374,1,0.17064906649166725
Original,374,2,0.43149171828979416
Original,374,3,0.9611517019874658
Original,374,4,0.6447851112613934
Original,375,1,0.8686610629910667
Original,375,2,0.0027039531772135527
Original,375,3,0.24719161958139718
Original,375,4,0.4295984092355746
Original,376,1,0.5869067909030202
Original,376,2,0.34913586343387043
Original,376,3,0.143964465377074
Original,376,4,0.7534261442624502
Original,377,1,0.6535522671496024
Original,377,2,0.34913586343387043
Original,377,3,0.1252402936997487
Original,377,4,0.15231383374203653
Original,378,1,0.3327777660739457
Original,378,2,0.23256031715347816
Original,378,3,0.4146006441299358
Original,378,4,0.36311837273383146
Original,379,1,0.35689987420152325
Original,379,2,0.19030635761370454
Original,379,3,0.21418888980019862
Original,379,4,0.5234590444987293
Original,380,1,0.8872880030303522
Original,380,2,0.3906711493182654
Original,380,3,0.8318196921333532
Original,380,4,0.488522203723491
Original,381,1,0.6032718849809419
Original,381,2,0.047469624871437466
Original,381,3,0.6054839540906156
Original,381,4,0.21679787244545687
Original,382,1,0.9811535017561899
Original,382,2,0.7052733626347045
Original,382,3,0.4785250334525363
Original,382,4,0.39788810753541626
Original,383,1,0.6706835715634084
Original,383,2,0.45463921508889105
Original,383,3,0.9042831522797437
Original,383,4,0.42829300342728505
Original,384,1,0.08044919091412023
Original,384,2,0.854610507849567
Original,384,3,0.9900459891833897
Original,384,4,0.14152095385683142
Original,385,1,0.776814004155482
Original,385,2,0.10206921050219495
Original,385,3,0.47792711541566396
Original,385,4,0.8574299318839596
Original,386,1,0.6706835715634084
Original,386,2,0.17119735196976837
Original,386,3,0.8669772585738038
Original,386,4,0.48495245665869946
Original,387,1,0.277192465099541
Original,387,2,0.42689784666223707
Original,387,3,0.5641302667323498
Original,387,4,0.028306964556271203
Original,388,1,0.6535522671496024
Original,388,2,0.21899132116258024
Original,388,3,0.34590689950544057
Original,388,4,0.39759181709954006
Original,389,1,0.6198391186854189
Original,389,2,0.7094845366505976
Original,389,3,0.7208966718280077
Original,389,4,0.24346184611199562
Original,390,1,0.2020863098880193
Original,390,2,0.63719145840855
Original,390,3,0.19225001804066152
Original,390,4,0.5294949015367607
Original,391,1,0.0193532867024741
Original,391,2,0.39738590263387485
Original,391,3,0.5587175423427935
Original,391,4,0.16625033866961972
Original,392,1,0.9811535017561899
Original,392,2,0.4291931628096189
Original,392,3,0.7408617739697779
Original,392,4,0.7535662658856438
Original,393,1,0.9247190374867695
Original,393,2,0.47802814013977113
Original,393,3,0.8315525892685404
Original,393,4,0.6892606759648068
Original,394,1,0.8316350586366162
Original,394,2,0.6574453550170444
Original,394,3,0.5551642856576822
Original,394,4,0.5016295500235946
Original,395,1,0.8316350586366162
Original,395,2,0.020425794344068014
Original,395,3,0.08053975772749747
Original,395,4,0.5254196015506132
Original,396,1,0.13057001811573626
Original,396,2,0.9007998399701881
Original,396,3,0.0895064591639686
Original,396,4,0.8976492062384012
Original,397,1,0.5083315735521454
Original,397,2,0.8271214753373654
Original,397,3,0.6068569763835004
Original,397,4,0.1796338360396842
Original,398,1,0.3693638418253291
Original,398,2,0.7860339276392252
Original,398,3,0.283422200817654
Original,398,4,0.7614287644882893
Original,399,1,0.9059774116720972
Original,399,2,0.10304738955397696
Original,399,3,0.43575091781168407
Original,399,4,0.9965097941428772
Original,400,1,0.9247190374867695
Original,400,2,0.5724004444949802
Original,400,3,0.11894648315096992
Original,400,4,0.13354036280537793
Original,401,1,0.6879878128600834
Original,401,2,0.8778797831471407
Original,401,3,0.9607985497688971
Original,401,4,0.8893712393602565
Original,402,1,0.25683925795785667
Original,402,2,0.9823769777605542
Original,402,3,0.7523141478338033
Original,402,4,0.1524581537583323
Original,403,1,0.26688242103941223
Original,403,2,0.6073877521978156
Original,403,3,0.23388663417767197
Original,403,4,0.7052237282886551
Original,404,1,0.023342202012890837
Original,404,2,0.4639701263425044
Original,404,3,0.5613333338376927
Original,404,4,0.9697172941606506
Original,405,1,0.25683925795785667
Original,405,2,0.7598564422434066
Original,405,3,0.35242705552969933
Original,405,4,0.8575093124503687
Original,406,1,0.7587702000057319
Original,406,2,0.3795689663814205
Original,406,3,0.47920686972141296
Original,406,4,0.3828651596368316
Original,407,1,0.6198391186854189
Original,407,2,0.6349203045185445
Original,407,3,0.5371554689595797
Original,407,4,0.3009165060363414
Original,408,1,0.723082825198341
Original,408,2,0.2574900003737736
Original,408,3,0.5092754088631241
Original,408,4,0.6101573654646155
Original,409,1,0.6366016325636009
Original,409,2,0.07285662554067929
Original,409,3,0.15559386295755218
Original,409,4,0.6290304872913173
Original,410,1,0.4083519693259383
Original,410,2,0.052428439184734804
Original,410,3,0.4403803376324131
Original,410,4,0.7112517063067703
Original,411,1,0.8132559119864273
Original,411,2,0.9883819413563322
Original,411,3,0.3947216885464363
Original,411,4,0.2248121854959467
Original,412,1,0.005311842342866088
Original,412,2,0.07436728389569666
Original,412,3,0.7744955883532227
Original,412,4,0.0024051886336857006
Original,413,1,0.962317517108808
Original,413,2,0.08736530790213702
Original,413,3,0.332764455374672
Original,413,4,0.31029997071032567
Original,414,1,0.6706835715634084
Original,414,2,0.9891919342886577
Original,414,3,0.08423197771506855
Original,414,4,0.9674665141286186
Original,415,1,0.723082825198341
Original,415,2,0.37077195937517543
Original,415,3,0.6376544271969768
Original,415,4,0.8348820646467399
Original,416,1,0.3950915849041502
Original,416,2,0.7932222033805942
Original,416,3,0.44454059429704157
Original,416,4,0.6647070277535085
Original,417,1,0.47852097654419784
Original,417,2,0.34700185073039114
Original,417,3,0.5666995994239815
Original,417,4,0.24709868804421528
Original,418,1,0.07260093944995734
Original,418,2,0.3996326699574985
Original,418,3,0.4133627893388969
Original,418,4,0.8569860176474775
Original,419,1,0.8686610629910667
Original,419,2,0.37516075695739837
Original,419,3,0.10303790126980947
Original,419,4,0.7646097580040703
Original,420,1,0.44969179796889097
Original,420,2,0.9372950105136493
Original,420,3,0.0022556274589020184
Original,420,4,0.34249827723672044
Original,421,1,0.723082825198341
Original,421,2,0.8589075606920809
Original,421,3,0.7219671758828518
Original,421,4,0.5440092133371728
Original,422,1,0.8872880030303522
Original,422,2,0.42689784666223707
Original,422,3,0.23764046268470324
Original,422,4,0.4137635643904286
Original,423,1,0.723082825198341
Original,423,2,0.1933662122977152
Original,423,3,0.3959080465643433
Original,423,4,0.3809405144840256
Original,424,1,0.30973439009669346
Original,424,2,0.4616340429849695
Original,424,3,0.9156283220508583
Original,424,4,0.6356452428516994
Original,425,1,0.9811535017561899
Original,425,2,0.48978881089941084
Original,425,3,0.4933098022055543
Original,425,4,0.23894400405884134
Original,426,1,0.0689184442895021
Original,426,2,0.12871148141902933
Original,426,3,0.9934811642332458
Original,426,4,0.3031131009213597
Original,427,1,0.6879878128600834
Original,427,2,0.4200320566879462
Original,427,3,0.22755010413162619
Original,427,4,0.6319609397651575
Original,428,1,0.05878172135535891
Original,428,2,0.1346021125140127
Original,428,3,0.8276039986755822
Original,428,4,0.24783509056960423
Original,429,1,0.149587634123849
Original,429,2,0.3116231264504993
Original,429,3,0.8865421221893971
Original,429,4,0.2471501189107846
Original,430,1,0.8132559119864273
Original,430,2,0.64172187018864
Original,430,3,0.9064989516314259
Original,430,4,0.37799658481195525
Original,431,1,0.07260093944995734
Original,431,2,0.6280839839194925
Original,431,3,0.7696903721072058
Original,431,4,0.08664883721786823
Original,432,1,0.7587702000057319
Original,432,2,0.7617773169419322
Original,432,3,0.8325018997094286
Original,432,4,0.864594120988955
Original,433,1,0.776814004155482
Original,433,2,0.9434982983506826
Original,433,3,0.9630735713646869
Original,433,4,0.9274612660873475
Original,434,1,0.9247190374867695
Original,434,2,0.7823903670234498
Original,434,3,0.25688290995770335
Original,434,4,0.6895278266737871
Original,435,1,0.18587673236587599
Original,435,2,0.63719145840855
Original,435,3,0.6386283934562685
Original,435,4,0.9002570649852234
Original,436,1,0.570750388058174
Original,436,2,0.4968606522131815
Original,436,3,0.8471254719939099
Original,436,4,0.4605931258461752
Original,437,1,0.5869067909030202
Original,437,2,0.31978863421298465
Original,437,3,0.06837675612892391
Original,437,4,0.870427352466447
Original,438,1,0.8132559119864273
Original,438,2,0.9388914076893006
Original,438,3,0.4789267635096383
Original,438,4,0.5346927836489421
Original,439,1,0.015973366648162093
Original,439,2,0.20753041733755928
Original,439,3,0.0394805054005291
Original,439,4,0.02781115200915506
Original,440,1,0.05569108970115304
Original,440,2,0.769383553504227
Original,440,3,0.7917905071851019
Original,440,4,0.046167788728765626
Original,441,1,0.07644296339707819
Original,441,2,0.1090667516068999
Original,441,3,0.8052906145089062
Original,441,4,0.07490321918314638
Original,442,1,0.47852097654419784
Original,442,2,0.7823903670234498
Original,442,3,0.9387780527454754
Original,442,4,0.6844430423717563
Original,443,1,0.6706835715634084
Original,443,2,0.21076545655250187
Original,443,3,0.8332971306604023
Original,443,4,0.8384282189605197
Original,444,1,0.8316350586366162
Original,444,2,0.9710444290594018
Original,444,3,0.3208576925098877
Original,444,4,0.05500386107899557
Original,445,1,0.3327777660739457
Original,445,2,0.7094845366505976
Original,445,3,0.33901359365323536
Original,445,4,0.5254999785990506
Original,446,1,0.6366016325636009
Original,446,2,0.8713082325564225
Original,446,3,0.1312302014995354
Original,446,4,0.6415127409561294
Original,447,1,0.9247190374867695
Original,447,2,0.5299444917437595
Original,447,3,0.9246351751358017
Original,447,4,0.33137140555060945
Original,448,1,0.13668890036849218
Original,448,2,0.14569218764070824
Original,448,3,0.2996495644735753
Original,448,4,0.7990969355566685
Original,449,1,0.21056719782505498
Original,449,2,0.769383553504227
Original,449,3,0.2689844801218035
Original,449,4,0.09708966771715248
Original,450,1,0.6535522671496024
Original,450,2,0.5887916698940957
Original,450,3,0.0850456290145547
Original,450,4,0.558511238269263
Original,451,1,0.8316350586366162
Original,451,2,0.8089041787473051
Original,451,3,0.07635248164605066
Original,451,4,0.48022678892351534
Original,452,1,0.3820949220121075
Original,452,2,0.1111310286549613
Original,452,3,0.988350490332392
Original,452,4,0.5525481879816261
Original,453,1,0.17064906649166725
Original,453,2,0.983526434314901
Original,453,3,0.20145587826534356
Original,453,4,0.3311555014711039
Original,454,1,0.30973439009669346
Original,454,2,0.5417640584400251
Original,454,3,0.13344916257711034
Original,454,4,0.38382567866298156
Original,455,1,0.9811535017561899
Original,455,2,0.07985145784159406
Original,455,3,0.14302848345121677
Original,455,4,0.4885865532295026
Original,456,1,0.32112107076236374
Original,456,2,0.27428815468692175
Original,456,3,0.2822992172452892
Original,456,4,0.4403969298723803
Original,457,1,0.18587673236587599
Original,457,2,0.40866053993554946
Original,457,3,0.409913636944431
Original,457,4,0.7985894120796991
Original,458,1,1.0
Original,458,2,0.3642262215433703
Original,458,3,0.16339492591609875
Original,458,4,0.5606776746687914
Original,459,1,0.277192465099541
Original,459,2,0.224021182622223
Original,459,3,0.9546003305447107
Original,459,4,0.37254612531111797
Original,460,1,0.04991511416691819
Original,460,2,0.11322452464540156
Original,460,3,0.07598063137168035
Original,460,4,0.6514986221962686
Original,461,1,0.5083315735521454
Original,461,2,0.9748135500079168
Original,461,3,0.21734180980408327
Original,461,4,0.2366175292217539
Original,462,1,0.6706835715634084
Original,462,2,0.6280839839194925
Original,462,3,0.5249748830560816
Original,462,4,0.9103073680228781
Original,463,1,0.44969179796889097
Original,463,2,0.8739640474728969
Original,463,3,0.06636153119716769
Original,463,4,0.6268354768915412
Original,464,1,0.6706835715634084
Original,464,2,0.19490812541378655
Original,464,3,0.0400630673792633
Original,464,4,0.4912717092869433
Original,465,1,0.7949790371604146
Original,465,2,0.13822887949090526
Original,465,3,0.1636320128685105
Original,465,4,0.9392262893899801
Original,466,1,0.1031074593224332
Original,466,2,0.6349203045185445
Original,466,3,0.8811197189509153
Original,466,4,0.6757162902116871
Original,467,1,0.8501067391385259
Original,467,2,0.24483922616171216
Original,467,3,0.5085999455088819
Original,467,4,0.6569650647316094
Original,468,1,0.21930264967931895
Original,468,2,0.7967663629626217
Original,468,3,0.03598750339445126
Original,468,4,0.9721267714828752
Original,469,1,0.3820949220121075
Original,469,2,0.730154459731728
Original,469,3,0.1969232368285277
Original,469,4,0.8387536527236797
Original,470,1,0.08897301170181342
Original,470,2,0.4827280652474157
Original,470,3,0.5940383212149286
Original,470,4,0.1780523113239481
Original,471,1,0.23754751779044125
Original,471,2,0.11217411305684016
Original,471,3,0.2802699293938845
Original,471,4,0.1944043692674288
Original,472,1,0.1781418247316496
Original,472,2,0.5370373995796408
Original,472,3,0.17874458921671213
Original,472,4,0.6579199280855916
Original,473,1,0.7949790371604146
Original,473,2,0.438406090150968
Original,473,3,0.1935794958565746
Original,473,4,0.4886732497664691
Original,474,1,0.05878172135535891
Original,474,2,0.6596736750746978
Original,474,3,0.2688306047937826
Original,474,4,0.18624525769809064
Original,475,1,0.8686610629910667
Original,475,2,0.18131876692179383
Original,475,3,0.705695856868696
Original,475,4,0.8170210482755473
Original,476,1,0.21930264967931895
Original,476,2,0.042422692345249154
Original,476,3,0.7723254148697118
Original,476,4,0.20475776136455284
Original,477,1,0.8686610629910667
Original,477,2,0.861726860220824
Original,477,3,0.05277562381487258
Original,477,4,0.04324134129692388
Original,478,1,0.2020863098880193
Original,478,2,0.4874338884194548
Original,478,3,0.28566923202208094
Original,478,4,0.8093053258936562
Original,479,1,0.776814004155482
Original,479,2,0.9879581516074862
Original,479,3,0.4779271154156773
Original,479,4,0.9508159054768448
Original,480,1,0.8872880030303522
Original,480,2,0.752097060018903
Original,480,3,0.8318196921333532
Original,480,4,0.1282288140277446
Original,481,1,0.6366016325636009
Original,481,2,0.9323194282166266
Original,481,3,0.3084652401197632
Original,481,4,0.8411926680227345
Original,482,1,1.0
Original,482,2,0.4593001450250769
Original,482,3,0.19385716072819734
Original,482,4,0.32016994982809466
Original,483,1,0.30973439009669346
Original,483,2,0.8927308721878908
Original,483,3,0.23267444788571687
Original,483,4,0.13803061775982498
Original,484,1,0.5235940826586801
Original,484,2,0.7540481933737111
Original,484,3,0.36677973953912457
Original,484,4,0.4100008175961718
Original,485,1,0.9059774116720972
Original,485,2,0.1783869302167427
Original,485,3,0.5546977126963395
Original,485,4,0.90830969798579
Original,486,1,0.6366016325636009
Original,486,2,0.898538675039326
Original,486,3,0.19474930529898654
Original,486,4,0.3501744003992933
Original,487,1,0.6706835715634084
Original,487,2,0.5677009464100469
Original,487,3,0.47983643073840077
Original,487,4,0.4993017319185752
Original,488,1,0.9435025420623953
Original,488,2,0.9820794930723009
Original,488,3,0.149570590539159
Original,488,4,0.7620096677329823
Original,489,1,0.026382046843380278
Original,489,2,0.5110288389503268
Original,489,3,0.8413914424502291
Original,489,4,0.17262410708241355
Original,490,1,0.5869067909030202
Original,490,2,0.6120093317627824
Original,490,3,0.5844933434564608
Original,490,4,0.7947791695615275
Original,491,1,0.6366016325636009
Original,491,2,0.17693301650442772
Original,491,3,0.540819087091451
Original,491,4,0.48501734633507565
Original,492,1,0.6706835715634084
Original,492,2,0.9030258169723954
Original,492,3,0.7966218253139377
Original,492,4,0.3821642379368836
Original,493,1,0.24706152509165813
Original,493,2,0.7219656100819483
Original,493,3,0.807176002343684
Original,493,4,0.41299750858873274
Original,494,1,0.570750388058174
Original,494,2,0.04853659363665095
Original,494,3,0.6171473896949848
Original,494,4,0.21113873944816064
Original,495,1,0.44969179796889097
Original,495,2,0.03696674484258493
Original,495,3,0.9676949677418384
Original,495,4,0.1897192636507768
Original,496,1,0.570750388058174
Original,496,2,0.6004337829357258
Original,496,3,0.8842847561095557
Original,496,4,0.8764096020291957
Original,497,1,0.7054569861112734
Original,497,2,0.7481725091105025
Original,497,3,0.3438337793818788
Original,497,4,0.8278527588036325
Original,498,1,0.21930264967931895
Original,498,2,0.1683774738475604
Original,498,3,0.6406761685470372
Original,498,4,0.2862225869887187
Original,499,1,0.21056719782505498
Original,499,2,0.7382334944733884
Original,499,3,0.9770741662852783
Original,499,4,0.04485337050273642
Original,500,1,0.723082825198341
Original,500,2,0.872640675894893
Original,500,3,0.22886031856069283
Original,500,4,0.7293002008278219
Original,501,1,0.723082825198341
Original,501,2,0.6212150225853633
Original,501,3,0.812102168614618
Original,501,4,0.39052679746894703
Original,502,1,0.5083315735521454
Original,502,2,0.09822715874831982
Original,502,3,0.4188653422997255
Original,502,4,0.7885767845571434
Original,503,1,0.570750388058174
Original,503,2,0.09449694864496752
Original,503,3,0.3192511545975242
Original,503,4,0.01918683161239019
Original,504,1,0.1563757217596446
Original,504,2,0.014048782070636371
Original,504,3,0.8687076024375066
Original,504,4,0.784392213464501
Original,505,1,0.7587702000057319
Original,505,2,0.944239923504208
Original,505,3,0.3205717094271243
Original,505,4,0.8212980604987427
Original,506,1,0.24706152509165813
Original,506,2,0.01350215738898497
Original,506,3,0.2534938315415559
Original,506,4,0.07207430256072611
Original,507,1,0.8501067391385259
Original,507,2,0.05185721197491684
Original,507,3,0.5866145700681512
Original,507,4,0.147122755447513
Original,508,1,0.13057001811573626
Original,508,2,0.3817801962490974
Original,508,3,0.40629188057253884
Original,508,4,0.34535827180800993
Original,509,1,0.21930264967931895
Original,509,2,0.7240229188293722
Original,509,3,0.5746171534245846
Original,509,4,0.5886572943658133
Original,510,1,0.26688242103941223
Original,510,2,0.34063365055234857
Original,510,3,0.6986866849001786
Original,510,4,0.7875567204398531
Original,511,1,0.8132559119864273
Original,511,2,0.44071687041684376
Original,511,3,0.43603940650243983
Original,511,4,0.526690292563375
Original,512,1,0.6535522671496024
Original,512,2,0.31978863421298465
Original,512,3,0.343477158104373
Original,512,4,0.8267902100576374
Original,513,1,0.026382046843380278
Original,513,2,0.9829597207134126
Original,513,3,0.6971087482463056
Original,513,4,0.22088625266439804
Original,514,1,0.21056719782505498
Original,514,2,0.47099070891839623
Original,514,3,0.5201826778810015
Original,514,4,0.2573643805211234
Original,515,1,0.05569108970115304
Original,515,2,0.438406090150968
Original,515,3,0.3345317724268729
Original,515,4,0.13488971279346304
Original,516,1,0.962317517108808
Original,516,2,0.44534696949922076
Original,516,3,0.9623385179326329
Original,516,4,0.5298559328179311
Original,517,1,0.6032718849809419
Original,517,2,0.8271214753373654
Original,517,3,0.5062724607100432
Original,517,4,0.19179548240188177
Original,518,1,0.28777057773560444
Original,518,2,0.47099070891839623
Original,518,3,0.33940708213279075
Original,518,4,0.22262235218170104
Original,519,1,0.5083315735521454
Original,519,2,0.9931159128438924
Original,519,3,0.5424833706565896
Original,519,4,0.1805978769089213
Original,520,1,0.05878172135535891
Original,520,2,0.038715599845501686
Original,520,3,0.5355455407766674
Original,520,4,0.6743745416282223
Original,521,1,0.723082825198341
Original,521,2,0.6529749208820648
Original,521,3,0.39425960465888465
Original,521,4,0.7460564614504333
Original,522,1,0.6535522671496024
Original,522,2,0.7461991910841982
Original,522,3,0.5375058436706206
Original,522,4,0.8694325531973566
Original,523,1,0.4083519693259383
Original,523,2,0.5512096942492263
Original,523,3,0.5288248446690557
Original,523,4,0.20244208183366097
Original,524,1,0.5083315735521454
Original,524,2,0.6462359066827525
Original,524,3,0.3301752817833936
Original,524,4,0.9581741455573857
Original,525,1,0.17064906649166725
Original,525,2,0.05417325406914287
Original,525,3,0.8489313050474063
Original,525,4,0.16322976035162653
Original,526,1,0.23754751779044125
Original,526,2,0.9883819413563322
Original,526,3,0.6758399512890352
Original,526,4,0.3883880540101968
Original,527,1,0.6706835715634084
Original,527,2,0.9419927519619435
Original,527,3,0.3338326610429751
Original,527,4,0.5716525495602316
Original,528,1,0.3950915849041502
Original,528,2,0.9569741178119047
Original,528,3,0.8567928059701171
Original,528,4,0.7601949543264966
Original,529,1,0.7408568142938687
Original,529,2,0.9434982983506826
Original,529,3,0.9236917672232035
Original,529,4,0.884086941029416
Original,530,1,0.1938571607281974
Original,530,2,0.34913586343387043
Original,530,3,0.4377194544132166
Original,530,4,0.04803242827694601
Original,531,1,0.08044919091412023
Original,531,2,0.002279181129284741
Original,531,3,0.7681838845221809
Original,531,4,0.21203980675566406
Original,532,1,0.10819724752370152
Original,532,2,0.7073820533888484
Original,532,3,0.6583899635857555
Original,532,4,0.012458515628982855
Original,533,1,0.8872880030303522
Original,533,2,0.6903440995117505
Original,533,3,0.47866703748044404
Original,533,4,0.5276683484986486
Original,534,1,0.6535522671496024
Original,534,2,0.41092736842485056
Original,534,3,0.6897318023345818
Original,534,4,0.9485226330412612
Original,535,1,0.08462430946084148
Original,535,2,0.2059247896655626
Original,535,3,0.3756649574978222
Original,535,4,0.025190583264489513
Original,536,1,0.26688242103941223
Original,536,2,0.2059247896655626
Original,536,3,0.8386839454150022
Original,536,4,0.7695770004827436
Original,537,1,0.7054569861112734
Original,537,2,0.8686161147744618
Original,537,3,0.7574815580941103
Original,537,4,0.723278022821157
Original,538,1,0.3950915849041502
Original,538,2,0.11009524905756277
Original,538,3,0.35241023204003963
Original,538,4,0.3522620889454866
Original,539,1,0.7587702000057319
Original,539,2,0.8502318220998274
Original,539,3,0.6714916435813955
Original,539,4,0.8774187515975277
Original,540,1,0.9059774116720972
Original,540,2,0.7768640747714501
Original,540,3,0.9812849038804238
Original,540,4,0.9739693614321756
Original,541,1,0.7054569861112734
Original,541,2,0.42231722176824626
Original,541,3,0.6694478813487451
Original,541,4,0.3463984140487892
Original,542,1,0.1633949259160988
Original,542,2,0.7219656100819483
Original,542,3,0.18553183185974284
Original,542,4,0.329487944885312
Original,543,1,0.776814004155482
Original,543,2,0.7481725091105025
Original,543,3,0.1191925304128909
Original,543,4,0.15920852137843525
Original,544,1,0.23754751779044125
Original,544,2,0.3427506907828054
Original,544,3,0.12868739591143563
Original,544,4,0.011824835703468359
Original,545,1,0.6198391186854189
Original,545,2,0.5133924239740454
Original,545,3,0.4914584887418461
Original,545,4,0.5735058025805129
Original,546,1,0.18587673236587599
Original,546,2,0.03446882381096831
Original,546,3,0.7385657680262467
Original,546,4,0.7014725509853095
Original,547,1,0.7054569861112734
Original,547,2,0.3996326699574985
Original,547,3,0.8303157471460461
Original,547,4,0.5505714291083459
Original,548,1,0.18587673236587599
Original,548,2,0.8939102017138488
Original,548,3,0.47658242950348656
Original,548,4,0.707944515560686
Original,549,1,0.6032718849809419
Original,549,2,0.02462251439006792
Original,549,3,0.8107745368315911
Original,549,4,0.6791501873596821
Original,550,1,0.5083315735521454
Original,550,2,0.5911249264593091
Original,550,3,0.9100675723217283
Original,550,4,0.983362132269486
Original,551,1,0.3820949220121075
Original,551,2,0.7010376121584729
Original,551,3,0.548735037046082
Original,551,4,0.16200982367599348
Original,552,1,0.6535522671496024
Original,552,2,0.825509284907498
Original,552,3,0.1373062462485249
Original,552,4,0.2074820201259963
Original,553,1,0.09820991683978503
Original,553,2,0.30959773235142796
Original,553,3,0.05671536132667059
Original,553,4,0.1557500161083267
Original,554,1,0.570750388058174
Original,554,2,0.8817140867152188
Original,554,3,0.30790788026721017
Original,554,4,0.6098924901520426
Original,555,1,0.570750388058174
Original,555,2,0.1887884229595689
Original,555,3,0.9029656367026468
Original,555,4,0.8501789658338474
Original,556,1,0.0193532867024741
Original,556,2,0.5275797446176382
Original,556,3,0.9672890081062206
Original,556,4,0.5074929444483169
Original,557,1,0.04219831662031957
Original,557,2,0.06163474375386232
Original,557,3,0.4224756958727378
Original,557,4,0.24442566770678215
Original,558,1,0.5548089131514959
Original,558,2,0.17548710406569795
Original,558,3,0.34678815323688494
Original,558,4,0.5778301837465165
Original,559,1,0.7949790371604146
Original,559,2,0.5039413974070147
Original,559,3,0.05283236038344784
Original,559,4,0.6351775444503569
Original,560,1,0.8872880030303522
Original,560,2,0.27810061326953717
Original,560,3,0.6705097516763108
Original,560,4,0.5120071246458135
Original,561,1,0.13668890036849218
Original,561,2,0.03249799552859226
Original,561,3,0.10353820174373599
Original,561,4,0.7742239359227212
Original,562,1,0.570750388058174
Original,562,2,0.49214496637645705
Original,562,3,0.5260501744482198
Original,562,4,0.9382664079201545
Original,563,1,0.13057001811573626
Original,563,2,0.6507329560225478
Original,563,3,0.7204701788424888
Original,563,4,0.373904165048257
Original,564,1,0.570750388058174
Original,564,2,0.44534696949922076
Original,564,3,0.42405049121033994
Original,564,4,0.7145103626980631
Original,565,1,0.8132559119864273
Original,565,2,0.42231722176824626
Original,565,3,0.32079593238813536
Original,565,4,0.52155919179523
Original,566,1,0.149587634123849
Original,566,2,0.798525832530097
Original,566,3,0.6358595349385985
Original,566,4,0.5016897778011855
